timestamp,cash,market_value,total_value,return,return_pct
2025-07-01,4914.573499999999,76752.0,81666.5735,-18333.4265,-18.3334265
2025-07-02,4914.573499999999,76956.0,81870.5735,-18129.4265,-18.1294265
2025-07-03,4914.573499999999,76752.0,81666.5735,-18333.4265,-18.3334265
2025-07-04,4914.573499999999,76404.0,81318.5735,-18681.4265,-18.6814265
2025-07-07,4914.573499999999,77244.0,82158.5735,-17841.4265,-17.8414265
2025-07-08,4914.573499999999,77280.0,82194.5735,-17805.4265,-17.805426500000003
2025-07-09,4914.573499999999,76536.0,81450.5735,-18549.4265,-18.549426500000003
2025-07-10,4914.573499999999,76644.0,81558.5735,-18441.4265,-18.441426500000002
2025-07-11,4914.573499999999,77160.0,82074.5735,-17925.4265,-17.925426500000004
2025-07-14,4914.573499999999,77868.0,82782.5735,-17217.4265,-17.217426500000002
2025-07-15,4914.573499999999,78132.0,83046.5735,-16953.4265,-16.953426500000003
2025-07-16,4914.573499999999,79044.0,83958.5735,-16041.426500000001,-16.0414265
2025-07-17,4914.573499999999,78744.0,83658.5735,-16341.426500000001,-16.3414265
2025-07-18,4914.573499999999,78983.99999999999,83898.57349999998,-16101.426500000016,-16.101426500000017
2025-07-21,4914.573499999999,79812.0,84726.5735,-15273.426500000001,-15.273426500000001
2025-07-22,4914.573499999999,79920.0,84834.5735,-15165.426500000001,-15.1654265
2025-07-23,4914.573499999999,80160.0,85074.5735,-14925.426500000001,-14.925426500000002
2025-07-24,4914.573499999999,81708.0,86622.5735,-13377.426500000001,-13.3774265
2025-07-25,4914.573499999999,84204.0,89118.5735,-10881.426500000001,-10.8814265
2025-07-28,4914.573499999999,83244.0,88158.5735,-11841.426500000001,-11.841426500000003
2025-07-29,4914.573499999999,83640.0,88554.5735,-11445.426500000001,-11.445426500000002
2025-07-30,4914.573499999999,83340.0,88254.5735,-11745.426500000001,-11.745426500000002
2025-07-31,4914.573499999999,82944.0,87858.5735,-12141.426500000001,-12.141426500000001
2025-08-01,4914.573499999999,84024.0,88938.5735,-11061.426500000001,-11.061426500000001
2025-08-04,4914.573499999999,85596.0,90510.5735,-9489.426500000001,-9.489426500000002
2025-08-05,4914.573499999999,86532.0,91446.5735,-8553.426500000001,-8.5534265
2025-08-06,4914.573499999999,86040.0,90954.5735,-9045.426500000001,-9.045426500000001
2025-08-07,4914.573499999999,85416.00000000001,90330.57350000001,-9669.426499999987,-9.669426499999986
2025-08-08,4914.573499999999,87072.0,91986.5735,-8013.426500000001,-8.013426500000001
2025-08-11,4914.573499999999,88020.0,92934.5735,-7065.426500000001,-7.065426500000001
2025-08-12,4914.573499999999,89556.0,94470.5735,-5529.426500000001,-5.529426500000001
2025-08-13,4914.573499999999,88104.0,93018.5735,-6981.426500000001,-6.981426500000001
2025-08-14,4914.573499999999,84551.99999999999,89466.57349999998,-10533.426500000016,-10.533426500000017
2025-08-15,4914.573499999999,85212.0,90126.5735,-9873.426500000001,-9.8734265
2025-08-18,4914.573499999999,85500.0,90414.5735,-9585.426500000001,-9.5854265
2025-08-19,4914.573499999999,85920.0,90834.5735,-9165.426500000001,-9.1654265
2025-08-20,4914.573499999999,85740.0,90654.5735,-9345.426500000001,-9.3454265
2025-08-21,4914.573499999999,85151.99999999999,90066.57349999998,-9933.426500000016,-9.933426500000015
2025-08-22,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-08-25,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-08-26,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-08-27,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-08-28,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-08-29,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-09-01,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-09-02,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-09-03,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-09-04,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-09-05,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-09-08,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-09-09,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-09-10,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-09-11,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-09-12,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-09-15,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-09-16,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-09-17,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-09-18,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-09-19,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-09-22,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-09-23,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-09-24,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-09-25,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-09-26,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-09-29,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-09-30,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-10-09,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-10-10,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-10-13,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-10-14,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-10-15,90292.9523,0.0,90292.9523,-9707.047699999996,-9.707047699999997
2025-10-16,4649.266900000002,85618.0,90267.2669,-9732.733099999998,-9.732733099999997
2025-10-17,88318.1587,0.0,88318.1587,-11681.8413,-11.6818413
2025-10-20,88318.1587,0.0,88318.1587,-11681.8413,-11.6818413
2025-10-21,88318.1587,0.0,88318.1587,-11681.8413,-11.6818413
2025-10-22,88318.1587,0.0,88318.1587,-11681.8413,-11.6818413
2025-10-23,88318.1587,0.0,88318.1587,-11681.8413,-11.6818413
2025-10-24,88318.1587,0.0,88318.1587,-11681.8413,-11.6818413
2025-10-27,9070.391499999998,79224.0,88294.3915,-11705.608500000002,-11.705608500000002
2025-10-28,9070.391499999998,79572.0,88642.3915,-11357.608500000002,-11.357608500000001
2025-10-29,9070.391499999998,78816.00000000001,87886.39150000001,-12113.608499999988,-12.113608499999987
2025-10-30,9070.391499999998,78251.99999999999,87322.39149999998,-12677.608500000017,-12.677608500000018
2025-10-31,9070.391499999998,80256.0,89326.3915,-10673.608500000002,-10.673608500000002
2025-11-03,9070.391499999998,80556.0,89626.3915,-10373.608500000002,-10.373608500000001
2025-11-04,9070.391499999998,80292.0,89362.3915,-10637.608500000002,-10.637608500000002
2025-11-05,9070.391499999998,81012.0,90082.3915,-9917.608500000002,-9.917608500000002
2025-11-06,9070.391499999998,81551.99999999999,90622.39149999998,-9377.608500000017,-9.377608500000017
2025-11-07,9070.391499999998,81840.0,90910.3915,-9089.608500000002,-9.0896085
2025-11-10,9070.391499999998,81768.0,90838.3915,-9161.608500000002,-9.161608500000003
2025-11-11,9070.391499999998,82176.0,91246.3915,-8753.608500000002,-8.753608500000002
2025-11-12,9070.391499999998,81576.0,90646.3915,-9353.608500000002,-9.353608500000002
2025-11-13,9070.391499999998,81492.0,90562.3915,-9437.608500000002,-9.437608500000003
2025-11-14,9070.391499999998,81792.0,90862.3915,-9137.608500000002,-9.137608500000002
2025-11-17,9070.391499999998,80616.00000000001,89686.39150000001,-10313.608499999988,-10.313608499999988
2025-11-18,9070.391499999998,80748.00000000001,89818.39150000001,-10181.608499999988,-10.181608499999987
2025-11-19,9070.391499999998,79236.0,88306.3915,-11693.608500000002,-11.693608500000002
2025-11-20,88114.67109999999,0.0,88114.67109999999,-11885.328900000008,-11.885328900000006
2025-11-21,88114.67109999999,0.0,88114.67109999999,-11885.328900000008,-11.885328900000006
2025-11-24,88114.67109999999,0.0,88114.67109999999,-11885.328900000008,-11.885328900000006
2025-11-25,88114.67109999999,0.0,88114.67109999999,-11885.328900000008,-11.885328900000006
2025-11-26,88114.67109999999,0.0,88114.67109999999,-11885.328900000008,-11.885328900000006
2025-11-27,88114.67109999999,0.0,88114.67109999999,-11885.328900000008,-11.885328900000006
2025-11-28,88114.67109999999,0.0,88114.67109999999,-11885.328900000008,-11.885328900000006
2025-12-01,88114.67109999999,0.0,88114.67109999999,-11885.328900000008,-11.885328900000006
2025-12-02,88114.67109999999,0.0,88114.67109999999,-11885.328900000008,-11.885328900000006
2025-12-03,88114.67109999999,0.0,88114.67109999999,-11885.328900000008,-11.885328900000006
2025-12-04,88114.67109999999,0.0,88114.67109999999,-11885.328900000008,-11.885328900000006
2025-12-05,88114.67109999999,0.0,88114.67109999999,-11885.328900000008,-11.885328900000006
2025-12-08,88114.67109999999,0.0,88114.67109999999,-11885.328900000008,-11.885328900000006
2025-12-09,88114.67109999999,0.0,88114.67109999999,-11885.328900000008,-11.885328900000006
2025-12-10,88114.67109999999,0.0,88114.67109999999,-11885.328900000008,-11.885328900000006
2025-12-11,88114.67109999999,0.0,88114.67109999999,-11885.328900000008,-11.885328900000006
2025-12-12,88114.67109999999,0.0,88114.67109999999,-11885.328900000008,-11.885328900000006
2025-12-15,88114.67109999999,0.0,88114.67109999999,-11885.328900000008,-11.885328900000006
2025-12-16,88114.67109999999,0.0,88114.67109999999,-11885.328900000008,-11.885328900000006
2025-12-17,88114.67109999999,0.0,88114.67109999999,-11885.328900000008,-11.885328900000006
2025-12-18,88114.67109999999,0.0,88114.67109999999,-11885.328900000008,-11.885328900000006
2025-12-19,88114.67109999999,0.0,88114.67109999999,-11885.328900000008,-11.885328900000006
2025-12-22,88114.67109999999,0.0,88114.67109999999,-11885.328900000008,-11.885328900000006
2025-12-23,88114.67109999999,0.0,88114.67109999999,-11885.328900000008,-11.885328900000006
2025-12-24,88114.67109999999,0.0,88114.67109999999,-11885.328900000008,-11.885328900000006
2025-12-25,88114.67109999999,0.0,88114.67109999999,-11885.328900000008,-11.885328900000006
2025-12-26,88114.67109999999,0.0,88114.67109999999,-11885.328900000008,-11.885328900000006
2025-12-29,6866.303899999999,81224.0,88090.3039,-11909.696100000001,-11.909696100000001
2025-12-30,6866.303899999999,80925.0,87791.3039,-12208.696100000001,-12.208696100000001
2025-12-31,6866.303899999999,81848.0,88714.3039,-11285.696100000001,-11.285696100000001
