timestamp,cash,market_value,total_value,return,return_pct
2025-06-12,89951.75319999999,0.0,89951.75319999999,-10048.246800000008,-10.048246800000008
2025-06-13,89951.75319999999,0.0,89951.75319999999,-10048.246800000008,-10.048246800000008
2025-06-16,89951.75319999999,0.0,89951.75319999999,-10048.246800000008,-10.048246800000008
2025-06-17,89951.75319999999,0.0,89951.75319999999,-10048.246800000008,-10.048246800000008
2025-06-18,89951.75319999999,0.0,89951.75319999999,-10048.246800000008,-10.048246800000008
2025-06-19,89951.75319999999,0.0,89951.75319999999,-10048.246800000008,-10.048246800000008
2025-06-20,89951.75319999999,0.0,89951.75319999999,-10048.246800000008,-10.048246800000008
2025-06-23,89951.75319999999,0.0,89951.75319999999,-10048.246800000008,-10.048246800000008
2025-06-24,89951.75319999999,0.0,89951.75319999999,-10048.246800000008,-10.048246800000008
2025-06-25,89951.75319999999,0.0,89951.75319999999,-10048.246800000008,-10.048246800000008
2025-06-26,89951.75319999999,0.0,89951.75319999999,-10048.246800000008,-10.048246800000008
2025-06-27,8040.187099999996,81887.0,89927.1871,-10072.812900000004,-10.072812900000004
2025-06-30,8040.187099999996,82680.0,90720.1871,-9279.812900000004,-9.279812900000005
2025-07-01,8040.187099999996,83148.0,91188.1871,-8811.812900000004,-8.811812900000005
2025-07-02,8040.187099999996,83369.0,91409.1871,-8590.812900000004,-8.590812900000005
2025-07-03,8040.187099999996,83148.0,91188.1871,-8811.812900000004,-8.811812900000005
2025-07-04,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-07-07,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-07-08,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-07-09,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-07-10,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-07-11,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-07-14,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-07-15,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-07-16,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-07-17,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-07-18,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-07-21,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-07-22,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-07-23,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-07-24,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-07-25,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-07-28,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-07-29,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-07-30,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-07-31,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-08-01,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-08-04,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-08-05,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-08-06,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-08-07,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-08-08,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-08-11,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-08-12,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-08-13,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-08-14,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-08-15,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-08-18,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-08-19,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-08-20,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-08-21,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-08-22,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-08-25,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-08-26,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-08-27,90786.35579999999,0.0,90786.35579999999,-9213.64420000001,-9.21364420000001
2025-08-28,8369.638199999987,82392.0,90761.63819999999,-9238.361800000013,-9.238361800000014
2025-08-29,8369.638199999987,81336.0,89705.63819999999,-10294.361800000013,-10.294361800000013
2025-09-01,8369.638199999987,82620.0,90989.63819999999,-9010.361800000013,-9.010361800000014
2025-09-02,8369.638199999987,80460.0,88829.63819999999,-11170.361800000013,-11.170361800000013
2025-09-03,8369.638199999987,80760.0,89129.63819999999,-10870.361800000013,-10.870361800000012
2025-09-04,8369.638199999987,79440.0,87809.63819999999,-12190.361800000013,-12.190361800000012
2025-09-05,8369.638199999987,80748.00000000001,89117.6382,-10882.361799999999,-10.882361799999998
2025-09-08,8369.638199999987,82236.0,90605.63819999999,-9394.361800000013,-9.394361800000013
2025-09-09,8369.638199999987,80772.0,89141.63819999999,-10858.361800000013,-10.858361800000013
2025-09-10,8369.638199999987,80640.0,89009.63819999999,-10990.361800000013,-10.990361800000013
2025-09-11,8369.638199999987,81516.00000000001,89885.6382,-10114.361799999999,-10.1143618
2025-09-12,8369.638199999987,81564.0,89933.63819999999,-10066.361800000013,-10.066361800000013
2025-09-15,8369.638199999987,80772.0,89141.63819999999,-10858.361800000013,-10.858361800000013
2025-09-16,8369.638199999987,81144.0,89513.63819999999,-10486.361800000013,-10.486361800000013
2025-09-17,8369.638199999987,80520.0,88889.63819999999,-11110.361800000013,-11.110361800000014
2025-09-18,87401.92139999999,0.0,87401.92139999999,-12598.078600000008,-12.598078600000006
2025-09-19,87401.92139999999,0.0,87401.92139999999,-12598.078600000008,-12.598078600000006
2025-09-22,87401.92139999999,0.0,87401.92139999999,-12598.078600000008,-12.598078600000006
2025-09-23,87401.92139999999,0.0,87401.92139999999,-12598.078600000008,-12.598078600000006
2025-09-24,8802.348599999998,78576.0,87378.3486,-12621.651400000002,-12.621651400000003
2025-09-25,8802.348599999998,78300.0,87102.3486,-12897.651400000002,-12.8976514
2025-09-26,8802.348599999998,77844.0,86646.3486,-13353.651400000002,-13.353651400000002
2025-09-29,8802.348599999998,77964.0,86766.3486,-13233.651400000002,-13.233651400000001
2025-09-30,8802.348599999998,78948.00000000001,87750.34860000001,-12249.651399999988,-12.249651399999987
2025-10-09,8802.348599999998,78828.0,87630.3486,-12369.651400000002,-12.369651400000002
2025-10-10,8802.348599999998,78792.0,87594.3486,-12405.651400000002,-12.405651400000002
2025-10-13,8802.348599999998,78972.0,87774.3486,-12225.651400000002,-12.225651400000002
2025-10-14,8802.348599999998,79680.0,88482.3486,-11517.651400000002,-11.517651400000002
2025-10-15,8802.348599999998,80160.0,88962.3486,-11037.651400000002,-11.037651400000001
2025-10-16,8802.348599999998,79032.0,87834.3486,-12165.651400000002,-12.165651400000002
2025-10-17,86035.1718,0.0,86035.1718,-13964.828200000004,-13.964828200000005
2025-10-20,86035.1718,0.0,86035.1718,-13964.828200000004,-13.964828200000005
2025-10-21,86035.1718,0.0,86035.1718,-13964.828200000004,-13.964828200000005
2025-10-22,86035.1718,0.0,86035.1718,-13964.828200000004,-13.964828200000005
2025-10-23,86035.1718,0.0,86035.1718,-13964.828200000004,-13.964828200000005
2025-10-24,86035.1718,0.0,86035.1718,-13964.828200000004,-13.964828200000005
2025-10-27,6787.404599999994,79224.0,86011.4046,-13988.595400000006,-13.988595400000007
2025-10-28,6787.404599999994,79572.0,86359.4046,-13640.595400000006,-13.640595400000006
2025-10-29,6787.404599999994,78816.00000000001,85603.40460000001,-14396.595399999991,-14.396595399999992
2025-10-30,6787.404599999994,78251.99999999999,85039.40459999998,-14960.59540000002,-14.96059540000002
2025-10-31,6787.404599999994,80256.0,87043.4046,-12956.595400000006,-12.956595400000007
2025-11-03,6787.404599999994,80556.0,87343.4046,-12656.595400000006,-12.656595400000006
2025-11-04,6787.404599999994,80292.0,87079.4046,-12920.595400000006,-12.920595400000007
2025-11-05,6787.404599999994,81012.0,87799.4046,-12200.595400000006,-12.200595400000006
2025-11-06,6787.404599999994,81551.99999999999,88339.40459999998,-11660.59540000002,-11.660595400000021
2025-11-07,88602.8526,0.0,88602.8526,-11397.147400000002,-11.397147400000001
2025-11-10,88602.8526,0.0,88602.8526,-11397.147400000002,-11.397147400000001
2025-11-11,88602.8526,0.0,88602.8526,-11397.147400000002,-11.397147400000001
2025-11-12,88602.8526,0.0,88602.8526,-11397.147400000002,-11.397147400000001
2025-11-13,88602.8526,0.0,88602.8526,-11397.147400000002,-11.397147400000001
2025-11-14,88602.8526,0.0,88602.8526,-11397.147400000002,-11.397147400000001
2025-11-17,88602.8526,0.0,88602.8526,-11397.147400000002,-11.397147400000001
2025-11-18,88602.8526,0.0,88602.8526,-11397.147400000002,-11.397147400000001
2025-11-19,88602.8526,0.0,88602.8526,-11397.147400000002,-11.397147400000001
2025-11-20,88602.8526,0.0,88602.8526,-11397.147400000002,-11.397147400000001
2025-11-21,88602.8526,0.0,88602.8526,-11397.147400000002,-11.397147400000001
2025-11-24,4779.713200000013,83797.99999999999,88577.7132,-11422.286800000002,-11.422286800000002
2025-11-25,4779.713200000013,83979.99999999999,88759.7132,-11240.286800000002,-11.240286800000002
2025-11-26,4779.713200000013,83395.00000000001,88174.71320000003,-11825.286799999973,-11.825286799999972
2025-11-27,4779.713200000013,83954.0,88733.71320000001,-11266.286799999987,-11.266286799999987
2025-11-28,4779.713200000013,83928.0,88707.71320000001,-11292.286799999987,-11.292286799999987
2025-12-01,4779.713200000013,83993.0,88772.71320000001,-11227.286799999987,-11.227286799999987
2025-12-02,4779.713200000013,82849.0,87628.71320000001,-12371.286799999987,-12.371286799999986
2025-12-03,4779.713200000013,82381.0,87160.71320000001,-12839.286799999987,-12.839286799999988
2025-12-04,4779.713200000013,81224.0,86003.71320000001,-13996.286799999987,-13.996286799999988
2025-12-05,4779.713200000013,81627.0,86406.71320000001,-13593.286799999987,-13.593286799999987
2025-12-08,4779.713200000013,82082.0,86861.71320000001,-13138.286799999987,-13.138286799999987
2025-12-09,4779.713200000013,81822.0,86601.71320000001,-13398.286799999987,-13.398286799999987
2025-12-10,4779.713200000013,81471.0,86250.71320000001,-13749.286799999987,-13.749286799999988
2025-12-11,4779.713200000013,80574.0,85353.71320000001,-14646.286799999987,-14.646286799999988
2025-12-12,4779.713200000013,80847.0,85626.71320000001,-14373.286799999987,-14.373286799999988
2025-12-15,4779.713200000013,80028.0,84807.71320000001,-15192.286799999987,-15.192286799999987
2025-12-16,4779.713200000013,79430.0,84209.71320000001,-15790.286799999987,-15.790286799999986
2025-12-17,4779.713200000013,79625.0,84404.71320000001,-15595.286799999987,-15.595286799999988
2025-12-18,4779.713200000013,79976.0,84755.71320000001,-15244.286799999987,-15.244286799999987
2025-12-19,4779.713200000013,80730.0,85509.71320000001,-14490.286799999987,-14.490286799999987
2025-12-22,4779.713200000013,81029.0,85808.71320000001,-14191.286799999987,-14.191286799999986
2025-12-23,4779.713200000013,80301.0,85080.71320000001,-14919.286799999987,-14.919286799999988
2025-12-24,4779.713200000013,81224.0,86003.71320000001,-13996.286799999987,-13.996286799999988
2025-12-25,4779.713200000013,81510.0,86289.71320000001,-13710.286799999987,-13.710286799999988
2025-12-26,4779.713200000013,81120.0,85899.71320000001,-14100.286799999987,-14.100286799999987
2025-12-29,4779.713200000013,81224.0,86003.71320000001,-13996.286799999987,-13.996286799999988
2025-12-30,4779.713200000013,80925.0,85704.71320000001,-14295.286799999987,-14.295286799999987
2025-12-31,4779.713200000013,81848.0,86627.71320000001,-13372.286799999987,-13.372286799999989
