timestamp,cash,market_value,total_value,return,return_pct
2024-03-04,10279.091799999995,89001.0,99280.0918,-719.9082000000053,-0.7199082000000053
2024-03-05,10279.091799999995,86680.0,96959.0918,-3040.9082000000053,-3.0409082000000054
2024-03-06,10279.091799999995,86713.0,96992.0918,-3007.9082000000053,-3.007908200000005
2024-03-07,10279.091799999995,85646.0,95925.0918,-4074.9082000000053,-4.074908200000006
2024-03-08,10279.091799999995,85712.0,95991.0918,-4008.9082000000053,-4.008908200000006
2024-03-11,10279.091799999995,88341.0,98620.0918,-1379.9082000000053,-1.3799082000000054
2024-03-12,10279.091799999995,88561.0,98840.0918,-1159.9082000000053,-1.1599082000000054
2024-03-13,10279.091799999995,87901.0,98180.0918,-1819.9082000000053,-1.8199082000000053
2024-03-14,10279.091799999995,87340.0,97619.0918,-2380.9082000000053,-2.3809082000000052
2024-03-15,10279.091799999995,87560.0,97839.0918,-2160.9082000000053,-2.1609082000000055
2024-03-18,10279.091799999995,89144.0,99423.0918,-576.9082000000053,-0.5769082000000053
2024-03-19,97790.83039999999,0.0,97790.83039999999,-2209.1696000000084,-2.2091696000000085
2024-03-20,8631.090499999991,89133.0,97764.09049999999,-2235.909500000009,-2.235909500000009
2024-03-21,8631.090499999991,88550.0,97181.09049999999,-2818.909500000009,-2.8189095000000086
2024-03-22,8631.090499999991,86999.0,95630.09049999999,-4369.909500000009,-4.369909500000009
2024-03-25,91447.23819999999,0.0,91447.23819999999,-8552.761800000007,-8.552761800000006
2024-03-26,91447.23819999999,0.0,91447.23819999999,-8552.761800000007,-8.552761800000006
2024-03-27,91447.23819999999,0.0,91447.23819999999,-8552.761800000007,-8.552761800000006
2024-03-28,91447.23819999999,0.0,91447.23819999999,-8552.761800000007,-8.552761800000006
2024-03-29,91447.23819999999,0.0,91447.23819999999,-8552.761800000007,-8.552761800000006
2024-04-01,91447.23819999999,0.0,91447.23819999999,-8552.761800000007,-8.552761800000006
2024-04-02,91447.23819999999,0.0,91447.23819999999,-8552.761800000007,-8.552761800000006
2024-04-03,91447.23819999999,0.0,91447.23819999999,-8552.761800000007,-8.552761800000006
2024-04-08,91447.23819999999,0.0,91447.23819999999,-8552.761800000007,-8.552761800000006
2024-04-09,91447.23819999999,0.0,91447.23819999999,-8552.761800000007,-8.552761800000006
2024-04-10,91447.23819999999,0.0,91447.23819999999,-8552.761800000007,-8.552761800000006
2024-04-11,91447.23819999999,0.0,91447.23819999999,-8552.761800000007,-8.552761800000006
2024-04-12,91447.23819999999,0.0,91447.23819999999,-8552.761800000007,-8.552761800000006
2024-04-15,91447.23819999999,0.0,91447.23819999999,-8552.761800000007,-8.552761800000006
2024-04-16,91447.23819999999,0.0,91447.23819999999,-8552.761800000007,-8.552761800000006
2024-04-17,91447.23819999999,0.0,91447.23819999999,-8552.761800000007,-8.552761800000006
2024-04-18,91447.23819999999,0.0,91447.23819999999,-8552.761800000007,-8.552761800000006
2024-04-19,91447.23819999999,0.0,91447.23819999999,-8552.761800000007,-8.552761800000006
2024-04-22,91447.23819999999,0.0,91447.23819999999,-8552.761800000007,-8.552761800000006
2024-04-23,91447.23819999999,0.0,91447.23819999999,-8552.761800000007,-8.552761800000006
2024-04-24,10026.819399999993,81396.0,91422.8194,-8577.180600000007,-8.577180600000007
2024-04-25,90858.56259999999,0.0,90858.56259999999,-9141.43740000001,-9.14143740000001
2024-04-26,90858.56259999999,0.0,90858.56259999999,-9141.43740000001,-9.14143740000001
2024-04-29,90858.56259999999,0.0,90858.56259999999,-9141.43740000001,-9.14143740000001
2024-04-30,90858.56259999999,0.0,90858.56259999999,-9141.43740000001,-9.14143740000001
2024-05-06,90858.56259999999,0.0,90858.56259999999,-9141.43740000001,-9.14143740000001
2024-05-07,90858.56259999999,0.0,90858.56259999999,-9141.43740000001,-9.14143740000001
2024-05-08,6617.297799999971,84216.00000000001,90833.29779999999,-9166.702200000014,-9.166702200000014
2024-05-09,6617.297799999971,85548.00000000001,92165.29779999999,-7834.702200000014,-7.834702200000014
2024-05-10,6617.297799999971,83844.0,90461.29779999997,-9538.702200000029,-9.53870220000003
2024-05-13,6617.297799999971,81804.0,88421.29779999997,-11578.702200000029,-11.578702200000029
2024-05-14,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-05-15,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-05-16,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-05-17,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-05-20,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-05-21,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-05-22,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-05-23,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-05-24,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-05-27,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-05-28,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-05-29,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-05-30,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-05-31,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-06-03,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-06-04,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-06-05,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-06-06,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-06-07,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-06-11,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-06-12,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-06-13,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-06-14,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-06-17,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-06-18,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-06-19,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-06-20,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-06-21,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-06-24,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-06-25,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-06-26,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-06-27,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-06-28,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-07-01,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-07-02,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-07-03,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-07-04,87964.88619999996,0.0,87964.88619999996,-12035.113800000036,-12.035113800000035
2024-07-05,6138.3455999999715,81802.0,87940.34559999997,-12059.654400000029,-12.05965440000003
2024-07-08,6138.3455999999715,79842.0,85980.34559999997,-14019.654400000029,-14.019654400000029
2024-07-09,6138.3455999999715,82488.0,88626.34559999997,-11373.654400000029,-11.373654400000028
2024-07-10,6138.3455999999715,83006.0,89144.34559999997,-10855.654400000029,-10.855654400000029
2024-07-11,6138.3455999999715,85484.0,91622.34559999997,-8377.654400000029,-8.37765440000003
2024-07-12,6138.3455999999715,86002.0,92140.34559999997,-7859.6544000000285,-7.859654400000029
2024-07-15,6138.3455999999715,84140.0,90278.34559999997,-9721.654400000029,-9.721654400000029
2024-07-16,6138.3455999999715,83384.0,89522.34559999997,-10477.654400000029,-10.477654400000029
2024-07-17,6138.3455999999715,83552.0,89690.34559999997,-10309.654400000029,-10.30965440000003
2024-07-18,6138.3455999999715,83510.0,89648.34559999997,-10351.654400000029,-10.351654400000028
2024-07-19,6138.3455999999715,84112.0,90250.34559999997,-9749.654400000029,-9.749654400000027
2024-07-22,6138.3455999999715,83132.0,89270.34559999997,-10729.654400000029,-10.729654400000028
2024-07-23,6138.3455999999715,80640.0,86778.34559999997,-13221.654400000029,-13.22165440000003
2024-07-24,6138.3455999999715,79604.0,85742.34559999997,-14257.654400000029,-14.257654400000028
2024-07-25,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-07-26,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-07-29,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-07-30,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-07-31,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-08-01,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-08-02,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-08-05,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-08-06,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-08-07,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-08-08,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-08-09,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-08-12,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-08-13,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-08-14,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-08-15,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-08-16,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-08-19,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-08-20,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-08-21,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-08-22,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-08-23,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-08-26,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-08-27,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-08-28,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-08-29,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-08-30,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-09-02,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-09-03,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-09-04,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-09-05,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-09-06,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-09-09,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-09-10,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-09-11,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-09-12,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-09-13,88545.61599999997,0.0,88545.61599999997,-11454.384000000035,-11.454384000000035
2024-09-18,6008.862399999969,82512.0,88520.86239999997,-11479.137600000031,-11.47913760000003
2024-09-19,6008.862399999969,85008.0,91016.86239999997,-8983.137600000031,-8.983137600000031
2024-09-20,6008.862399999969,84080.0,90088.86239999997,-9911.137600000031,-9.91113760000003
2024-09-23,6008.862399999969,84112.0,90120.86239999997,-9879.137600000031,-9.87913760000003
2024-09-24,6008.862399999969,86032.0,92040.86239999997,-7959.137600000031,-7.959137600000031
2024-09-25,6008.862399999969,88064.0,94072.86239999997,-5927.137600000031,-5.927137600000031
2024-09-26,6008.862399999969,89680.0,95688.86239999997,-4311.137600000031,-4.311137600000031
2024-09-27,6008.862399999969,94208.0,100216.86239999997,216.86239999996906,0.21686239999996904
2024-09-30,6008.862399999969,107216.00000000001,113224.86239999998,13224.862399999984,13.224862399999985
2024-10-08,6008.862399999969,122032.0,128040.86239999997,28040.86239999997,28.040862399999973
2024-10-09,6008.862399999969,107952.0,113960.86239999997,13960.862399999969,13.960862399999968
2024-10-10,6008.862399999969,107776.0,113784.86239999997,13784.862399999969,13.78486239999997
2024-10-11,6008.862399999969,102096.0,108104.86239999997,8104.862399999969,8.10486239999997
2024-10-14,6008.862399999969,103135.99999999999,109144.86239999995,9144.862399999955,9.144862399999955
2024-10-15,6008.862399999969,102160.0,108168.86239999997,8168.862399999969,8.16886239999997
2024-10-16,6008.862399999969,101872.0,107880.86239999997,7880.862399999969,7.880862399999969
2024-10-17,6008.862399999969,104496.0,110504.86239999997,10504.862399999969,10.504862399999968
2024-10-18,6008.862399999969,109056.0,115064.86239999997,15064.862399999969,15.06486239999997
2024-10-21,6008.862399999969,109808.0,115816.86239999997,15816.862399999969,15.81686239999997
2024-10-22,6008.862399999969,108064.00000000001,114072.86239999998,14072.862399999984,14.072862399999982
2024-10-23,6008.862399999969,108816.00000000001,114824.86239999998,14824.862399999984,14.824862399999983
2024-10-24,6008.862399999969,107376.0,113384.86239999997,13384.862399999969,13.38486239999997
2024-10-25,6008.862399999969,109088.00000000001,115096.86239999998,15096.862399999984,15.096862399999983
2024-10-28,6008.862399999969,109344.0,115352.86239999997,15352.862399999969,15.35286239999997
2024-10-29,6008.862399999969,100096.0,106104.86239999997,6104.862399999969,6.104862399999969
2024-10-30,102299.96639999998,0.0,102299.96639999998,2299.9663999999757,2.2999663999999758
2024-10-31,102299.96639999998,0.0,102299.96639999998,2299.9663999999757,2.2999663999999758
2024-11-01,102299.96639999998,0.0,102299.96639999998,2299.9663999999757,2.2999663999999758
2024-11-04,102299.96639999998,0.0,102299.96639999998,2299.9663999999757,2.2999663999999758
2024-11-05,102299.96639999998,0.0,102299.96639999998,2299.9663999999757,2.2999663999999758
2024-11-06,102299.96639999998,0.0,102299.96639999998,2299.9663999999757,2.2999663999999758
2024-11-07,102299.96639999998,0.0,102299.96639999998,2299.9663999999757,2.2999663999999758
2024-11-08,102299.96639999998,0.0,102299.96639999998,2299.9663999999757,2.2999663999999758
2024-11-11,102299.96639999998,0.0,102299.96639999998,2299.9663999999757,2.2999663999999758
2024-11-12,102299.96639999998,0.0,102299.96639999998,2299.9663999999757,2.2999663999999758
2024-11-13,9746.208599999969,92526.0,102272.20859999997,2272.208599999969,2.272208599999969
2024-11-14,9746.208599999969,93170.0,102916.20859999997,2916.208599999969,2.916208599999969
2024-11-15,9746.208599999969,90846.0,100592.20859999997,592.208599999969,0.592208599999969
2024-11-18,9746.208599999969,88298.0,98044.20859999997,-1955.791400000031,-1.9557914000000312
2024-11-19,9746.208599999969,89866.0,99612.20859999997,-387.791400000031,-0.387791400000031
2024-11-20,9746.208599999969,91686.0,101432.20859999997,1432.208599999969,1.432208599999969
2024-11-21,9746.208599999969,89880.0,99626.20859999997,-373.791400000031,-0.37379140000003097
2024-11-22,9746.208599999969,86254.0,96000.20859999997,-3999.791400000031,-3.999791400000031
2024-11-25,9746.208599999969,87542.0,97288.20859999997,-2711.791400000031,-2.7117914000000307
2024-11-26,96576.15179999996,0.0,96576.15179999996,-3423.8482000000367,-3.423848200000037
2024-11-27,96576.15179999996,0.0,96576.15179999996,-3423.8482000000367,-3.423848200000037
2024-11-28,96576.15179999996,0.0,96576.15179999996,-3423.8482000000367,-3.423848200000037
2024-11-29,96576.15179999996,0.0,96576.15179999996,-3423.8482000000367,-3.423848200000037
2024-12-02,96576.15179999996,0.0,96576.15179999996,-3423.8482000000367,-3.423848200000037
2024-12-03,96576.15179999996,0.0,96576.15179999996,-3423.8482000000367,-3.423848200000037
2024-12-04,96576.15179999996,0.0,96576.15179999996,-3423.8482000000367,-3.423848200000037
2024-12-05,96576.15179999996,0.0,96576.15179999996,-3423.8482000000367,-3.423848200000037
2024-12-06,6291.074399999969,90258.0,96549.07439999997,-3450.9256000000314,-3.4509256000000312
2024-12-09,6291.074399999969,89404.0,95695.07439999997,-4304.925600000031,-4.304925600000031
2024-12-10,6291.074399999969,89838.0,96129.07439999997,-3870.9256000000314,-3.8709256000000316
2024-12-11,6291.074399999969,90636.0,96927.07439999997,-3072.9256000000314,-3.0729256000000316
2024-12-12,6291.074399999969,91420.0,97711.07439999997,-2288.9256000000314,-2.2889256000000313
2024-12-13,6291.074399999969,90678.0,96969.07439999997,-3030.9256000000314,-3.0309256000000317
2024-12-16,6291.074399999969,95143.99999999999,101435.07439999995,1435.074399999954,1.435074399999954
2024-12-17,6291.074399999969,91966.0,98257.07439999997,-1742.9256000000314,-1.7429256000000313
2024-12-18,6291.074399999969,90846.0,97137.07439999997,-2862.9256000000314,-2.8629256000000316
2024-12-19,6291.074399999969,90243.99999999999,96535.07439999995,-3464.925600000046,-3.464925600000046
2024-12-20,6291.074399999969,90384.0,96675.07439999997,-3324.9256000000314,-3.324925600000032
2024-12-23,6291.074399999969,86828.0,93119.07439999997,-6880.925600000031,-6.880925600000031
2024-12-24,93260.97559999996,0.0,93260.97559999996,-6739.024400000038,-6.739024400000039
2024-12-25,93260.97559999996,0.0,93260.97559999996,-6739.024400000038,-6.739024400000039
2024-12-26,93260.97559999996,0.0,93260.97559999996,-6739.024400000038,-6.739024400000039
2024-12-27,93260.97559999996,0.0,93260.97559999996,-6739.024400000038,-6.739024400000039
2024-12-30,93260.97559999996,0.0,93260.97559999996,-6739.024400000038,-6.739024400000039
2024-12-31,93260.97559999996,0.0,93260.97559999996,-6739.024400000038,-6.739024400000039
